hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
City Hotel,0,90,2017,May,20,14,2,0,2,0,0,BB,USA,Direct,Direct,0,0,0,A,F,0,No Deposit,14,NULL,0,Transient,117,0,0,Check-Out,5/16/17
City Hotel,0,23,2017,May,19,13,2,1,2,0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,138,0,0,Check-Out,5/16/17
City Hotel,0,90,2017,May,20,14,2,0,2,0,0,BB,USA,Direct,Direct,0,0,0,A,F,0,No Deposit,14,NULL,0,Transient,117,0,0,Check-Out,5/16/17
City Hotel,0,13,2017,May,20,15,1,0,1,0,0,SC,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,120,0,0,Check-Out,5/16/17
City Hotel,0,0,2017,May,20,15,1,0,1,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,152,NULL,0,Transient,88.56,0,0,Check-Out,5/16/17
City Hotel,0,68,2017,May,20,14,2,1,1,0,0,BB,USA,Groups,Corporate,0,0,0,A,A,3,No Deposit,NULL,169,0,Transient-Party,110,0,0,Check-Out,5/17/17
City Hotel,0,68,2017,May,20,14,2,1,1,0,0,BB,USA,Groups,Corporate,0,0,0,A,A,1,No Deposit,NULL,169,0,Transient-Party,110,0,0,Check-Out,5/17/17
City Hotel,0,7,2017,May,20,15,1,1,1,0,0,BB,USA,Groups,Corporate,0,0,0,A,A,1,No Deposit,NULL,169,0,Transient-Party,110,0,0,Check-Out,5/17/17
City Hotel,0,123,2017,May,20,15,1,2,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,199.8,0,1,Check-Out,5/18/17
City Hotel,0,99,2017,May,19,13,2,3,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,140.4,0,1,Check-Out,5/18/17
City Hotel,0,103,2017,May,20,16,0,2,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,189,0,0,Check-Out,5/18/17
City Hotel,0,69,2017,May,19,10,2,7,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,E,E,2,No Deposit,9,NULL,0,Transient,186,0,3,Check-Out,5/19/17
City Hotel,0,167,2017,May,20,18,0,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Transient,118.8,0,2,Check-Out,5/19/17
City Hotel,0,9,2017,May,20,18,0,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7,NULL,0,Transient,136,0,1,Check-Out,5/19/17
City Hotel,0,91,2017,May,20,18,0,2,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,86.63,0,0,Check-Out,5/20/17
City Hotel,0,103,2017,May,20,19,0,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,144,0,2,Check-Out,5/20/17
City Hotel,0,91,2017,May,20,18,0,2,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,86.63,0,0,Check-Out,5/20/17
City Hotel,0,12,2017,May,20,20,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,112,0,1,Check-Out,5/21/17
City Hotel,0,105,2017,May,20,18,0,3,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,144,0,2,Check-Out,5/21/17
City Hotel,0,105,2017,May,20,18,0,3,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,144,0,2,Check-Out,5/21/17
City Hotel,0,9,2017,May,20,19,1,2,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,140,0,3,Check-Out,5/22/17
City Hotel,0,12,2017,May,20,20,1,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,8,NULL,0,Transient,170,0,1,Check-Out,5/22/17
City Hotel,0,19,2017,May,21,22,1,0,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,140,0,2,Check-Out,5/23/17
City Hotel,0,20,2017,May,21,22,1,0,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,F,0,No Deposit,8,NULL,0,Transient,130,0,1,Check-Out,5/23/17
City Hotel,0,59,2017,May,20,20,2,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,144,0,1,Check-Out,5/23/17
City Hotel,0,21,2017,May,21,22,1,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,NULL,0,Transient,140,0,2,Check-Out,5/24/17
City Hotel,0,11,2017,May,21,21,2,1,2,0,0,BB,USA,Direct,Direct,0,0,0,A,B,0,No Deposit,14,NULL,0,Transient,120,0,0,Check-Out,5/24/17
City Hotel,0,11,2017,May,21,21,2,1,2,0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,120,0,0,Check-Out,5/24/17
City Hotel,0,20,2017,May,21,21,2,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,130,0,1,Check-Out,5/24/17
City Hotel,0,57,2017,May,21,23,0,1,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28,NULL,0,Transient,89.1,0,0,Check-Out,5/24/17
City Hotel,0,18,2017,May,21,23,0,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7,NULL,0,Transient,114,0,1,Check-Out,5/24/17
City Hotel,0,33,2017,May,21,22,1,2,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,160,0,1,Check-Out,5/25/17
City Hotel,0,13,2017,May,21,24,0,1,3,0,0,BB,USA,Direct,Direct,0,0,0,D,D,1,No Deposit,14,NULL,0,Transient,205,0,2,Check-Out,5/25/17
City Hotel,0,31,2017,May,21,22,1,2,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,7,NULL,0,Transient,144.4,0,1,Check-Out,5/25/17
City Hotel,0,90,2017,May,21,21,2,2,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,119.25,0,1,Check-Out,5/25/17
City Hotel,0,28,2017,May,21,24,0,2,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,160,0,0,Check-Out,5/26/17
City Hotel,0,112,2017,May,21,26,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,126,0,0,Check-Out,5/27/17
City Hotel,0,112,2017,May,21,26,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,126,0,0,Check-Out,5/27/17
City Hotel,0,112,2017,May,21,26,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,126,0,0,Check-Out,5/27/17
City Hotel,0,14,2017,May,21,26,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,160,0,3,Check-Out,5/27/17
City Hotel,0,1,2017,May,21,26,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,152,NULL,0,Transient,106.28,0,0,Check-Out,5/27/17
City Hotel,0,97,2017,May,22,28,1,0,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,140,0,2,Check-Out,5/29/17
City Hotel,0,183,2017,May,22,28,2,0,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,139.5,0,1,Check-Out,5/30/17
City Hotel,0,183,2017,May,22,28,2,0,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient-Party,139.5,0,1,Check-Out,5/30/17
City Hotel,0,183,2017,May,22,28,2,0,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9,NULL,0,Transient,139.5,0,1,Check-Out,5/30/17
City Hotel,0,183,2017,May,22,28,2,0,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9,NULL,0,Transient,139.5,0,1,Check-Out,5/30/17
City Hotel,0,183,2017,May,22,28,2,0,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,NULL,0,Transient,108,0,1,Check-Out,5/30/17
City Hotel,0,183,2017,May,22,28,2,0,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9,NULL,0,Transient,139.5,0,1,Check-Out,5/30/17
City Hotel,0,183,2017,May,22,28,2,0,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,NULL,0,Transient,108,0,1,Check-Out,5/30/17
City Hotel,0,183,2017,May,22,28,2,0,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9,NULL,0,Transient,139.5,0,1,Check-Out,5/30/17
City Hotel,0,183,2017,May,22,28,2,0,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,NULL,0,Transient,108,0,1,Check-Out,5/30/17
City Hotel,0,183,2017,May,22,28,2,0,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9,NULL,0,Transient-Party,139.5,0,1,Check-Out,5/30/17
City Hotel,0,183,2017,May,22,28,2,0,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,NULL,0,Transient,108,0,1,Check-Out,5/30/17
City Hotel,0,0,2017,May,22,29,1,0,3,0,0,SC,USA,Online TA,TA/TO,1,0,0,A,D,1,No Deposit,152,NULL,0,Transient,77.49,0,0,Check-Out,5/30/17
City Hotel,0,16,2017,May,22,29,1,0,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,NULL,0,Transient,220,0,1,Check-Out,5/30/17
City Hotel,0,19,2017,May,22,29,1,0,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Transient,140,0,2,Check-Out,5/30/17
City Hotel,0,183,2017,May,22,28,2,0,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,NULL,0,Transient,108,0,1,Check-Out,5/30/17
City Hotel,0,14,2017,May,22,30,0,1,1,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,86,NULL,0,Transient,88,0,0,Check-Out,5/31/17
City Hotel,0,0,2017,May,22,31,0,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,180,0,0,Check-Out,6/1/17
City Hotel,0,0,2017,May,22,30,0,2,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,139.5,0,1,Check-Out,6/1/17
City Hotel,0,0,2017,June,22,1,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,152,NULL,0,Transient,92.98,0,0,Check-Out,6/2/17
City Hotel,0,108,2017,June,22,1,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,108,0,0,Check-Out,6/2/17
City Hotel,0,51,2017,May,22,28,2,3,2,0,0,BB,USA,Direct,Direct,0,0,0,A,A,1,No Deposit,14,NULL,0,Transient,165.2,0,1,Check-Out,6/2/17
City Hotel,0,108,2017,June,22,1,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,108,0,0,Check-Out,6/2/17
City Hotel,0,17,2017,June,22,1,0,1,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,190,0,0,Check-Out,6/2/17
City Hotel,0,209,2017,May,22,30,0,4,2,1,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,153.79,0,2,Check-Out,6/3/17
City Hotel,0,0,2017,June,22,3,0,1,1,0,0,BB,USA,Direct,Direct,0,0,0,A,D,0,No Deposit,NULL,NULL,0,Transient,130,0,0,Check-Out,6/4/17
City Hotel,0,0,2017,June,22,3,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,152,NULL,0,Transient,106.28,0,0,Check-Out,6/4/17
City Hotel,0,25,2017,June,22,3,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,140,0,0,Check-Out,6/4/17
City Hotel,0,125,2017,June,22,2,1,2,3,0,0,HB,USA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,NULL,0,Transient,216,0,0,Check-Out,6/5/17
City Hotel,0,30,2017,June,23,6,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,7,NULL,0,Transient,96,0,1,Check-Out,6/7/17
City Hotel,0,18,2017,June,23,5,1,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7,NULL,0,Transient,125.33,0,1,Check-Out,6/8/17
City Hotel,0,16,2017,June,23,8,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,120,0,1,Check-Out,6/9/17
City Hotel,0,29,2017,June,23,7,0,2,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,83,NULL,0,Transient,229.6,0,0,Check-Out,6/9/17
City Hotel,0,29,2017,June,23,7,0,2,3,1,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,83,NULL,0,Transient,139.4,0,1,Check-Out,6/9/17
City Hotel,0,131,2017,June,23,8,0,3,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,144,0,1,Check-Out,6/11/17
City Hotel,0,131,2017,June,23,8,0,3,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,144,0,1,Check-Out,6/11/17
City Hotel,0,36,2017,June,23,8,0,3,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,136.67,0,1,Check-Out,6/11/17
City Hotel,0,33,2017,June,23,5,1,5,2,0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,141.67,0,1,Check-Out,6/11/17
City Hotel,0,29,2017,June,24,11,1,0,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,120,0,1,Check-Out,6/12/17
City Hotel,0,32,2017,June,23,7,2,4,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,NULL,0,Transient,223.33,0,1,Check-Out,6/13/17
City Hotel,0,76,2017,June,24,12,1,0,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,8,NULL,0,Transient,146,0,0,Check-Out,6/13/17
City Hotel,0,231,2017,June,24,13,0,1,2,2,0,BB,USA,Direct,Direct,0,0,0,F,F,0,No Deposit,14,NULL,0,Transient,175,0,0,Check-Out,6/14/17
City Hotel,0,21,2017,June,24,12,1,1,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,D,4,No Deposit,9,NULL,0,Transient,109,0,1,Check-Out,6/14/17
City Hotel,0,51,2017,June,23,9,2,3,2,0,0,BB,USA,Direct,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient,78,0,5,Check-Out,6/14/17
City Hotel,0,34,2017,June,23,6,2,6,1,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Transient,125,0,1,Check-Out,6/14/17
City Hotel,0,32,2017,June,24,12,1,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,8,No Deposit,9,NULL,0,Transient,190,0,1,Check-Out,6/14/17
City Hotel,0,26,2017,June,24,11,2,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,139,0,1,Check-Out,6/15/17
City Hotel,0,46,2017,June,24,13,0,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,150,0,2,Check-Out,6/15/17
City Hotel,0,77,2017,June,24,12,1,3,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28,NULL,0,Transient,98.1,0,0,Check-Out,6/16/17
City Hotel,0,79,2017,June,24,15,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,100.8,0,0,Check-Out,6/16/17
City Hotel,0,83,2017,June,24,14,0,2,2,0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,146,0,2,Check-Out,6/16/17
City Hotel,0,83,2017,June,24,14,0,2,2,0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,146,0,2,Check-Out,6/16/17
City Hotel,0,44,2017,June,24,15,0,1,2,0,0,BB,USA,Online TA,GDS,0,0,0,D,D,0,No Deposit,195,NULL,0,Transient,150,0,1,Check-Out,6/16/17
City Hotel,0,0,2017,June,24,16,0,1,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,83,NULL,0,Transient,100.8,0,1,Check-Out,6/17/17
City Hotel,0,157,2017,June,24,16,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient-Party,99,0,0,Check-Out,6/17/17
City Hotel,0,157,2017,June,24,16,0,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient-Party,130.5,0,0,Check-Out,6/17/17
City Hotel,0,423,2017,June,24,14,0,3,2,0,0,BB,USA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,229,NULL,0,Transient-Party,112.67,0,1,Check-Out,6/17/17
City Hotel,0,3,2017,June,24,16,0,2,1,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,152,NULL,0,Transient,106.28,0,0,Check-Out,6/18/17
City Hotel,0,43,2017,June,24,11,2,5,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,145.71,0,1,Check-Out,6/18/17
City Hotel,0,147,2017,June,24,16,1,2,2,0,0,SC,USA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,15,NULL,0,Transient,79.2,0,0,Check-Out,6/19/17
City Hotel,0,147,2017,June,24,16,1,2,2,0,0,SC,USA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,15,NULL,0,Transient,79.2,0,0,Check-Out,6/19/17
City Hotel,0,53,2017,June,24,16,1,2,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,140,0,0,Check-Out,6/19/17
City Hotel,0,0,2017,June,25,18,1,0,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,12,0,0,Check-Out,6/19/17
City Hotel,0,3,2017,June,25,19,1,0,2,0,0,BB,USA,Direct,TA/TO,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Group,130,0,0,Check-Out,6/20/17
City Hotel,0,172,2017,June,25,18,2,0,2,2,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,7,NULL,0,Transient,219.46,0,1,Check-Out,6/20/17
City Hotel,0,50,2017,June,25,19,1,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,NULL,0,Transient,150,0,1,Check-Out,6/21/17
City Hotel,0,38,2017,June,25,19,1,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,165,0,2,Check-Out,6/21/17
City Hotel,0,1,2017,June,25,21,0,1,2,0,0,SC,USA,Online TA,TA/TO,1,0,0,A,A,0,No Deposit,7,NULL,0,Group,128,0,2,Check-Out,6/22/17
City Hotel,0,197,2017,June,25,21,0,1,2,2,0,BB,USA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Transient,189,0,1,Check-Out,6/22/17
City Hotel,0,96,2017,June,25,21,0,1,2,1,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,NULL,0,Transient,162,0,2,Check-Out,6/22/17
City Hotel,0,293,2017,June,25,18,2,3,3,0,0,BB,USA,Direct,Direct,0,0,0,D,D,2,No Deposit,14,NULL,0,Transient,141.36,0,2,Check-Out,6/23/17
City Hotel,0,148,2017,June,25,22,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,76.23,0,0,Check-Out,6/23/17
City Hotel,0,34,2017,June,25,19,1,4,1,0,0,SC,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,136,0,0,Check-Out,6/24/17
City Hotel,0,41,2017,June,24,17,2,5,2,1,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Transient,194.29,0,2,Check-Out,6/24/17
City Hotel,0,166,2017,June,25,22,0,2,2,2,0,BB,USA,Online TA,TA/TO,0,0,0,F,F,3,No Deposit,9,NULL,0,Transient,189,0,1,Check-Out,6/24/17
City Hotel,0,114,2017,June,25,21,0,4,2,1,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,144,0,2,Check-Out,6/25/17
City Hotel,0,56,2017,June,25,22,0,3,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,133.33,0,0,Check-Out,6/25/17
City Hotel,0,55,2017,June,25,23,0,2,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,7,NULL,0,Transient,96,0,1,Check-Out,6/25/17
City Hotel,0,149,2017,June,25,24,0,1,2,0,0,HB,USA,Corporate,Corporate,0,0,0,A,B,1,No Deposit,495,NULL,0,Transient-Party,154,0,1,Check-Out,6/25/17
City Hotel,0,149,2017,June,25,24,0,1,2,0,0,HB,USA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,495,NULL,0,Transient-Party,154,0,0,Check-Out,6/25/17
City Hotel,0,149,2017,June,25,24,0,1,2,0,0,HB,USA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,495,NULL,0,Transient-Party,154,0,1,Check-Out,6/25/17
City Hotel,0,149,2017,June,25,24,0,1,2,0,0,HB,USA,Corporate,Corporate,0,0,0,A,A,1,No Deposit,495,NULL,0,Transient-Party,154,0,0,Check-Out,6/25/17
City Hotel,0,149,2017,June,25,24,0,1,2,0,0,HB,USA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,495,NULL,0,Transient-Party,154,0,1,Check-Out,6/25/17
City Hotel,0,149,2017,June,25,24,0,1,2,0,0,HB,USA,Corporate,Corporate,0,0,0,A,D,0,No Deposit,495,NULL,0,Transient-Party,154,0,1,Check-Out,6/25/17
City Hotel,0,121,2017,June,25,24,0,1,2,1,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,135,0,0,Check-Out,6/25/17
City Hotel,0,37,2017,June,25,20,0,5,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,170,0,1,Check-Out,6/25/17
City Hotel,0,37,2017,June,25,24,1,1,1,0,0,SC,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,160,0,0,Check-Out,6/26/17
City Hotel,0,43,2017,June,25,20,1,5,1,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,7,NULL,0,Transient,101.33,0,1,Check-Out,6/26/17
City Hotel,0,173,2017,June,25,22,1,3,2,0,0,BB,USA,Direct,Direct,0,0,0,E,E,4,No Deposit,14,NULL,0,Transient,140,0,0,Check-Out,6/26/17
City Hotel,0,72,2017,June,26,26,1,0,2,0,0,BB,USA,Direct,Direct,0,0,0,E,E,0,No Deposit,14,NULL,0,Transient,175,0,0,Check-Out,6/27/17
City Hotel,0,177,2017,June,25,24,2,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,4,No Deposit,9,NULL,0,Transient,130.5,0,3,Check-Out,6/27/17
City Hotel,0,130,2017,June,25,24,2,1,2,0,0,BB,USA,Direct,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient,130.5,0,4,Check-Out,6/27/17
City Hotel,0,177,2017,June,25,24,2,1,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,4,No Deposit,9,NULL,0,Transient,166.5,0,5,Check-Out,6/27/17
City Hotel,0,22,2017,June,26,27,0,1,2,0,0,SC,USA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28,NULL,0,Transient,89,0,0,Check-Out,6/28/17
City Hotel,0,207,2017,June,25,24,2,2,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,99,0,5,Check-Out,6/28/17
City Hotel,0,207,2017,June,25,24,2,2,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,99,0,4,Check-Out,6/28/17
City Hotel,0,2,2017,June,26,28,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,160,0,1,Check-Out,6/29/17
City Hotel,0,22,2017,June,26,28,0,3,2,0,0,BB,USA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,229,NULL,0,Transient-Party,112.67,0,1,Check-Out,7/1/17
City Hotel,0,108,2017,June,26,26,1,4,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,126,0,1,Check-Out,7/1/17
City Hotel,0,119,2017,June,26,30,0,1,2,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,108,0,0,Check-Out,7/1/17
City Hotel,0,0,2017,June,26,30,0,1,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,149.4,0,1,Check-Out,7/1/17
City Hotel,0,71,2017,June,26,30,0,2,1,0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8,NULL,0,Transient,110,0,1,Check-Out,7/2/17
City Hotel,0,176,2017,June,26,30,0,2,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7,NULL,0,Transient,124.39,0,1,Check-Out,7/2/17
City Hotel,0,66,2017,June,26,30,0,2,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9,NULL,0,Transient,190,0,2,Check-Out,7/2/17
